Channel,Group,Source,Link
iPanda基地母子园②,special,熊猫频道官方,http://gcksc.v.kcdnvip.com/gc/xiongmao08_1/index.m3u8
iPanda基地母子园②,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao08_1/index.m3u8
iPanda基地幼儿园①,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao05_1/index.m3u8
iPanda基地幼儿园①,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao05_1/index.m3u8
iPanda基地幼儿园①,special,熊猫频道官方,http://gcksc.v.kcdnvip.com/gc/xiongmao05_1/index.m3u8
iPanda基地幼儿园①,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao05_1/index.m3u8
iPanda基地幼儿园②,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao06_1/index.m3u8
iPanda基地幼儿园②,special,熊猫频道官方,http://gcksc.v.kcdnvip.com/gc/xiongmao06_1/index.m3u8
iPanda基地幼年园①,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao03_1/index.m3u8
iPanda基地幼年园①,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao03_1/index.m3u8
iPanda基地幼年园①,special,熊猫频道官方,http://gcksc.v.kcdnvip.com/gc/xiongmao03_1/index.m3u8
iPanda基地幼年园①,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao03_1/index.m3u8
iPanda基地幼年园②,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao04_1/index.m3u8
iPanda基地幼年园②,special,熊猫频道官方,http://gcksc.v.kcdnvip.com/gc/xiongmao04_1/index.m3u8
iPanda卧龙臭水,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao17_1/index.m3u8
iPanda卧龙臭水,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao17_1/index.m3u8
iPanda卧龙臭水,special,熊猫频道官方,http://gcksc.v.kcdnvip.com/gc/xiongmao17_1/index.m3u8
iPanda卧龙臭水,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao17_1/index.m3u8
iPanda怡然②,special,熊猫频道官方,http://gcalic.v.myalicdn.com/gc/xiongmao18_1/index.m3u8
iPanda怡然②,special,熊猫频道官方,http://gcbsc.v.live.baishancdnx.cn/gc/xiongmao18_1/index.m3u8
iPanda怡然②,special,熊猫频道官方,http://gcksc.v.kcdnvip.com/gc/xiongmao18_1/index.m3u8
iPanda怡然②,special,熊猫频道官方,http://gctxyc.liveplay.myqcloud.com/gc/xiongmao18_1/index.m3u8
IPTV谍战剧场,special,合肥电信[爱上],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240003_1/playlist.m3u8?CONTENTID=00000110240003_1
IPTV法制,special,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000638/index.m3u8
IPTV法制,special,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000638/index.m3u8
IPTV法制,special,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000638/index.m3u8
IPTV法制,special,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000638/index.m3u8
IPTV法制,special,合肥电信[爱上],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240096_1/playlist.m3u8?CONTENTID=00000110240096_1
IPTV经典电影,special,合肥电信[爱上],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240090_1/playlist.m3u8?CONTENTID=00000110240090_1
IPTV经典电影,special,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000604/index.m3u8
IPTV经典电影,special,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000604/index.m3u8
IPTV魅力时尚,special,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000609/index.m3u8
IPTV魅力时尚,special,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000609/index.m3u8
IPTV魅力时尚,special,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000609/index.m3u8
IPTV魅力时尚,special,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000609/index.m3u8
IPTV热播剧场,special,合肥电信[爱上],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240089_1/playlist.m3u8?CONTENTID=00000110240089_1
IPTV热播剧场,special,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000608/index.m3u8
IPTV热播剧场,special,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000608/index.m3u8
IPTV热播剧场,special,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000608/index.m3u8
IPTV热播剧场,special,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000608/index.m3u8
IPTV少儿动画,special,合肥电信[爱上],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240092_1/playlist.m3u8?CONTENTID=00000110240092_1
IPTV少儿动画,special,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000605/index.m3u8
IPTV少儿动画,special,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000605/index.m3u8
IPTV少儿动画,special,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000605/index.m3u8
IPTV少儿动画,special,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000605/index.m3u8
IPTV收视指南,special,合肥电信[爱上],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240225_1/playlist.m3u8?CONTENTID=00000110240225_1
IPTV相声小品,special,合肥电信[爱上],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240006_1/playlist.m3u8?CONTENTID=00000110240006_1
IPTV相声小品,special,山东移动SNM[CDN],http://ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00000606/index.m3u8
IPTV相声小品,special,山东移动SNM[东营],http://39.137.76.32:8089/00/SNM/CHANNEL00000606/index.m3u8
IPTV相声小品,special,山东移动SNM[中兴],http://223.99.189.25:8089/shandong_cabletv.live.zte.com/223.99.253.7:8081/00/SNM/CHANNEL00000606/index.m3u8
IPTV相声小品,special,山东移动SNM[中兴CDN],http://ucdn-zte.sd.chinamobile.com:8089/shandong_cabletv.live.zte.com////CHANNEL00000606/index.m3u8
IPTV相声小品,special,陕西移动[CDN],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226346/index.m3u8
IPTV野外,special,合肥电信[爱上],http://117.71.37.17/live.aishang.ctlcdn.com/00000110240095_1/playlist.m3u8?CONTENTID=00000110240095_1
NewTV爱情喜剧HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226322/1.m3u8
NewTV爱情喜剧HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV爱情喜剧HD,special,江苏移动[CDN],http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227548/index.m3u8
NewTV爱情喜剧HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225748/index.m3u8
NewTV爱情喜剧HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225562/index.m3u8
NewTV搏击2,special,江苏移动,http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221226803/index.m3u8
NewTV超级电视剧HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226253/1.m3u8
NewTV超级电视剧HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226368/1.m3u8
NewTV超级电视剧HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV超级电视剧HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225625/index.m3u8
NewTV超级电视剧HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225765/index.m3u8
NewTV超级电视剧HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225516/index.m3u8
NewTV超级电影HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226233/1.m3u8
NewTV超级电影HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226369/1.m3u8
NewTV超级电影HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTV超级电影HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225623/index.m3u8
NewTV超级电影HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225766/index.m3u8
NewTV超级电影HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225513/index.m3u8
NewTV超级体育HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226232/1.m3u8
NewTV超级体育HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226348/1.m3u8
NewTV超级体育HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级体育HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225622/index.m3u8
NewTV超级体育HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225648/index.m3u8
NewTV超级体育HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8
NewTV超级综艺HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226231/1.m3u8
NewTV超级综艺HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226370/1.m3u8
NewTV超级综艺HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NewTV超级综艺HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225620/index.m3u8
NewTV超级综艺HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225768/index.m3u8
NewTV超级综艺HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225777/index.m3u8
NewTV潮妈辣婆HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226286/1.m3u8
NewTV潮妈辣婆HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NewTV潮妈辣婆HD,special,江苏移动[CDN],http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227527/index.m3u8
NewTV潮妈辣婆HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225708/index.m3u8
NewTV潮妈辣婆HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225576/index.m3u8
NewTV东北热剧HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV东北热剧HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226202/index.m3u8
Newtv动画王国2,special,江苏移动,http://183.207.249.8/PLTV/3/224/3221225555/index.m3u8
NewTV动画王国HD,special,江苏移动,http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221225555/index.m3u8
NewTV动作电影HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226329/1.m3u8
NewTV动作电影HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV动作电影HD,special,江苏移动[CDN],http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227606/index.m3u8
NewTV动作电影HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225671/index.m3u8
NewTV动作电影HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225564/index.m3u8
NewTV动作电影HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225690/index.m3u8
NewTV古装剧场HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226323/1.m3u8
NewTV古装剧场HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
NewTV古装剧场HD,special,江苏移动[CDN],http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227542/index.m3u8
NewTV古装剧场HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225678/index.m3u8
NewTV古装剧场HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225559/index.m3u8
NewTV广东HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226185/index.m3u8
NewTV广西,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226186/index.m3u8
NewTV海外剧场HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226325/1.m3u8
NewTV海外剧场HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NewTV海外剧场HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225712/index.m3u8
NewTV海外剧场HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225566/index.m3u8
NewTV黑龙江HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226192/index.m3u8
NewTV欢乐剧场HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NewTV欢乐剧场HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226210/index.m3u8
NewTV吉林HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226189/index.m3u8
NewTV家庭剧场HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226330/1.m3u8
NewTV家庭剧场HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NewTV家庭剧场HD,special,江苏移动[CDN],http://223.110.243.164/ott.js.chinamobile.com/PLTV/3/224/3221227600/index.m3u8
NewTV家庭剧场HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225713/index.m3u8
NewTV家庭剧场HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225563/index.m3u8
NewTV家庭剧场HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225719/index.m3u8
NewTV江西HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225979/index.m3u8
NewTV金牌综艺HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226347/1.m3u8
NewTV金牌综艺HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NewTV金牌综艺HD,special,江苏移动[CDN],http://223.110.243.157/ott.js.chinamobile.com/PLTV/3/224/3221227541/index.m3u8
NewTV金牌综艺HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225711/index.m3u8
NewTV金牌综艺HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225572/index.m3u8
NewTV金牌综艺HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225704/index.m3u8
NewTV惊悚悬疑HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225921/1.m3u8
NewTV惊悚悬疑HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226423/1.m3u8
NewTV惊悚悬疑HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV惊悚悬疑HD,special,江苏移动[CDN],http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227536/index.m3u8
NewTV惊悚悬疑HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225717/index.m3u8
NewTV惊悚悬疑HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225569/index.m3u8
NewTV惊悚悬疑HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225723/index.m3u8
NewTV精品大剧HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226331/1.m3u8
NewTV精品大剧HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV精品大剧HD,special,江苏移动[CDN],http://223.110.243.151/ott.js.chinamobile.com/PLTV/3/224/3221227618/index.m3u8
NewTV精品大剧HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225714/index.m3u8
NewTV精品大剧HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225692/index.m3u8
NewTV精品电影HD,special,江苏移动,http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221225567/index.m3u8
NewTV精品电影HD,special,江苏移动,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
NewTV精品纪录HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226332/1.m3u8
NewTV精品纪录HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NewTV精品纪录HD,special,江苏移动[CDN],http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227547/index.m3u8
NewTV精品纪录HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225710/index.m3u8
NewTV精品纪录HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225712/index.m3u8
NewTV精品体育HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226328/1.m3u8
NewTV精品体育HD,special,江苏移动[CDN],http://223.110.243.154/ott.js.chinamobile.com/PLTV/3/224/3221227615/index.m3u8
NewTV精品体育HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225709/index.m3u8
NewTV精品体育HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225555/index.m3u8
NewTV精品体育HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225696/index.m3u8
NewTV军旅剧场HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226324/1.m3u8
NewTV军旅剧场HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NewTV军旅剧场HD,special,江苏移动[CDN],http://223.110.243.142/ott.js.chinamobile.com/PLTV/3/224/3221227603/index.m3u8
NewTV军旅剧场HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225669/index.m3u8
NewTV军旅剧场HD,special,拉萨移动,http://117.136.154.86/PLTV/88888888/224/3221225561/index.m3u8
NewTV军事评论HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226326/1.m3u8
NewTV军事评论HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NewTV军事评论HD,special,江苏移动[CDN],http://223.110.243.167/ott.js.chinamobile.com/PLTV/3/224/3221227544/index.m3u8
NewTV军事评论HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225757/index.m3u8
NewTV军事评论HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225570/index.m3u8
NewTV明星大片HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221225929/1.m3u8
NewTV明星大片HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226425/1.m3u8
NewTV明星大片HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NewTV明星大片HD,special,江苏移动[CDN],http://223.110.243.152/ott.js.chinamobile.com/PLTV/3/224/3221227594/index.m3u8
NewTV明星大片HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225716/index.m3u8
NewTV明星大片HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225565/index.m3u8
NewTV明星大片HD,special,拉萨移动,http://117.136.154.98/PLTV/88888888/224/3221225725/index.m3u8
NewTV农业致富HD,special,北京移动[CDN],http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226304/1.m3u8
NewTV农业致富HD,special,黑龙江移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NewTV农业致富HD,special,江苏移动[CDN],http://223.110.243.158/ott.js.chinamobile.com/PLTV/3/224/3221227588/index.m3u8
NewTV农业致富HD,special,江西移动[CDN],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225670/index.m3u8
